Date,Open,High,Low,Close,Volume,Change
2018/12/06,389.33,396.12,389.33,396.12,65.0,
2018/12/09,396.12,396.12,389.33,389.33,41.0,
2018/12/10,389.33,394.18,389.33,390.54,1246.0,
2018/12/11,390.54,391.76,388.36,389.82,1290.0,
2018/12/12,389.82,392.97,389.82,392.97,310.0,
2018/12/13,392.97,394.18,392.97,394.18,322.0,
2018/12/16,394.18,415.27,394.18,413.57,1221.0,
2018/12/17,413.57,432.97,413.57,432.97,805.0,
2018/12/18,432.97,440.0,421.57,425.69,2000.0,
2018/12/19,425.69,425.69,418.42,418.66,729.0,
2018/12/20,418.66,425.21,418.66,425.21,1143.0,
2018/12/23,425.21,432.48,425.21,432.48,6579.0,
2018/12/24,432.48,434.18,426.18,426.91,20302.0,
2018/12/25,426.91,426.91,421.09,422.06,364.0,
2018/12/26,422.06,440.24,422.06,440.24,5095.0,
2018/12/27,440.24,458.18,440.24,447.51,13032.0,
2018/12/30,447.51,454.78,442.18,446.06,1096.0,
2018/12/31,446.06,446.06,440.48,440.48,630.0,
2019/01/01,440.48,449.94,440.24,440.48,773.0,
2019/01/02,440.48,443.88,440.48,443.88,150.0,
2019/01/03,443.88,447.51,441.45,447.51,137.0,
2019/01/06,447.51,455.27,440.48,440.72,915.0,
2019/01/07,440.72,448.72,440.72,448.72,1940.0,
2019/01/08,448.72,449.94,448.0,448.0,1970.0,
2019/01/09,448.0,449.45,447.51,449.45,143.0,
2019/01/10,449.45,454.3,449.45,453.57,1317.0,
2019/01/13,453.57,457.21,442.66,456.97,1489.0,
2019/01/14,456.97,458.91,449.94,454.78,1295.0,
2019/01/15,454.78,474.18,454.78,467.39,2208.0,
2019/01/16,467.39,475.39,464.72,464.72,3819.0,
2019/01/17,464.72,470.3,462.78,468.12,620.0,
2019/01/20,468.12,468.12,466.91,467.39,1940.0,
2019/01/21,467.39,467.39,464.48,465.21,5256.0,
2019/01/22,465.21,478.54,465.21,478.54,60.0,
2019/01/23,478.54,482.42,466.91,472.97,1110.0,
2019/01/24,472.97,474.18,467.63,467.63,660.0,
2019/01/27,467.63,467.63,460.85,462.54,2137.0,
2019/01/28,462.3,470.06,460.85,460.85,306.0,
2019/01/29,460.85,469.09,460.6,461.57,502.0,
2019/01/30,461.57,464.48,456.24,459.63,969.0,
2019/01/31,459.63,463.03,454.78,461.82,1077.0,
2019/02/03,457.21,461.82,455.27,455.27,508.0,
2019/02/04,460.12,460.12,453.57,453.57,923.0,
2019/02/05,454.78,456.72,453.57,454.78,2001.0,
2019/02/07,452.36,454.78,447.51,447.51,1168.0,
2019/02/10,445.09,447.51,432.0,439.75,2948.0,
2019/02/11,447.51,454.54,439.75,440.24,484.0,
2019/02/12,448.0,453.57,440.24,447.27,164.0,
2019/02/13,439.27,447.27,431.75,431.75,1250.0,
2019/02/14,439.51,439.51,430.54,432.72,1510.0,
2019/02/17,430.54,432.72,427.39,428.85,1099.0,
2019/02/18,430.54,430.54,424.72,424.72,1444.0,
2019/02/19,429.33,442.66,424.48,442.66,2534.0,
2019/02/20,434.66,442.66,427.63,433.69,2334.0,
2019/02/21,435.39,435.39,431.75,431.75,110.0,
2019/02/24,439.51,447.03,429.33,429.33,716.0,
2019/02/25,421.82,435.39,421.82,431.75,542.0,
2019/02/26,439.03,439.03,428.12,430.54,910.0,
2019/02/27,437.82,437.82,430.06,431.51,1504.0,
2019/03/03,439.03,439.03,429.82,431.51,3295.0,
2019/03/05,439.08,439.08,429.57,429.57,470.0,
2019/03/06,436.09,436.09,428.76,430.93,1160.0,
2019/03/07,436.36,449.94,430.93,438.8,2355.0,
2019/03/09,444.51,444.51,437.72,440.43,530.0,
2019/03/10,444.51,444.51,437.72,440.43,530.0,
2019/03/11,447.22,447.22,436.63,440.43,1445.0,
