Date,Open,High,Low,Close,Volume,Change
2013-10-30,37.7,37.7,36.94,36.94,595.0,-0.7600000000000051
2013-11-06,36.94,37.62,37.62,37.62,300.0,0.6799999999999997
2013-11-07,37.62,38.6,37.7,38.07,7014.0,0.4500000000000028
2013-11-10,38.07,38.45,37.7,37.7,1503.0,-0.3699999999999974
2013-11-11,37.7,39.88,38.0,39.58,4353.0,1.8799999999999957
2013-11-12,39.58,41.09,39.58,41.09,1427.0,1.5100000000000051
2013-11-13,41.09,42.52,41.69,41.69,596.0,0.5999999999999943
2013-11-14,41.69,42.3,41.09,42.3,753.0,0.6099999999999994
2013-11-24,42.3,44.71,43.12,44.48,1337.0,2.1799999999999997
2013-11-25,44.48,45.31,44.48,44.48,381.0,0.0
2013-11-27,44.48,44.48,44.48,44.48,40.0,0.0
2013-11-28,44.48,43.8,43.65,43.65,753.0,-0.8299999999999983
2013-12-01,43.65,44.48,43.05,44.48,2429.0,0.8299999999999983
2013-12-02,44.48,46.59,45.31,46.37,4702.0,1.8900000000000008
2013-12-03,46.37,50.06,47.27,50.06,615.0,3.690000000000005
2013-12-04,50.06,52.1,50.14,52.1,1066.0,2.039999999999999
2013-12-05,52.1,52.77,51.27,52.77,4197.0,0.6700000000000017
2013-12-08,52.77,52.77,52.02,52.02,348.0,-0.75
2013-12-09,52.02,52.25,51.27,51.27,2131.0,-0.75
2013-12-10,51.27,52.25,51.27,51.27,1060.0,0.0
2013-12-11,51.27,52.25,51.27,51.27,841.0,0.0
2013-12-12,51.27,51.64,51.27,51.64,302.0,0.3699999999999974
2013-12-15,51.64,53.6,51.64,53.6,169.0,1.9600000000000009
2013-12-19,53.6,53.91,53.91,53.91,212.0,0.3099999999999951
2013-12-22,53.91,56.02,53.91,56.02,2905.0,2.1100000000000065
2013-12-23,56.02,55.79,55.04,55.41,1307.0,-0.6100000000000065
2013-12-24,55.41,56.54,55.04,55.41,2587.0,0.0
2013-12-26,55.41,57.52,56.47,56.54,670.0,1.1300000000000026
2014-01-05,64.46,56.73,56.73,56.73,138.0,0.1899999999999977
2014-01-06,56.73,55.61,55.61,55.61,20.0,-1.1199999999999974
2014-01-08,55.61,55.87,55.87,55.87,20.0,0.259999999999998
2014-01-12,55.87,56.73,56.73,56.73,1933.0,0.8599999999999994
2014-01-13,56.73,57.24,56.73,57.24,1940.0,0.5100000000000051
2014-01-19,57.24,57.58,56.3,57.58,1741.0,0.3399999999999963
2014-01-20,57.58,58.7,58.7,58.7,54.0,1.1200000000000043
2014-01-21,58.7,60.42,59.3,60.42,85.0,1.7199999999999989
2014-01-22,60.42,62.91,60.42,62.91,1351.0,2.489999999999995
2014-02-09,62.91,69.19,64.12,69.19,394.0,6.280000000000001
2014-02-13,69.19,74.77,70.56,74.77,40.0,5.579999999999998
2014-02-16,74.77,77.7,76.24,77.7,20.0,2.930000000000007
2014-02-17,77.7,85.43,79.24,85.43,1563.0,7.730000000000004
2014-02-18,85.43,93.94,87.06,93.94,2096.0,8.509999999999991
2014-02-20,93.94,103.31,95.75,99.18,1412.0,5.240000000000009
2014-02-23,99.18,99.1,97.21,99.1,118.0,-0.0800000000000125
2014-02-24,99.1,97.12,89.21,89.9,4211.0,-9.199999999999989
2014-02-25,89.9,94.28,88.18,94.28,1875.0,4.3799999999999955
2014-02-26,94.28,94.54,91.02,91.02,2706.0,-3.260000000000005
2014-03-03,91.02,89.21,87.75,87.75,1910.0,-3.269999999999996
2014-03-04,87.75,87.67,83.8,85.95,4008.0,-1.7999999999999972
2014-03-05,85.95,88.53,87.67,88.53,124.0,2.5799999999999983
2014-03-06,88.53,90.25,87.67,87.67,1197.0,-0.8599999999999994
2014-03-09,87.67,86.81,80.96,80.96,702.0,-6.710000000000008
2014-03-10,80.96,82.51,79.5,81.82,472.0,0.8599999999999994
2014-03-11,81.82,83.46,81.82,83.46,804.0,1.6400000000000006
2014-03-12,83.46,83.8,80.96,80.96,963.0,-2.5
2014-03-13,80.96,84.23,80.96,84.23,1621.0,3.2700000000000102
2014-03-17,84.23,82.6,78.3,79.93,1309.0,-4.299999999999997
2014-03-18,79.93,79.07,78.04,78.04,598.0,-1.8900000000000008
2014-03-19,78.04,79.33,78.3,78.3,276.0,0.2599999999999909
2014-03-20,78.3,81.48,76.92,81.48,242.0,3.180000000000007
2014-03-23,81.48,80.1,78.38,78.64,2227.0,-2.8400000000000034
2014-03-24,78.64,80.19,79.33,79.33,456.0,0.6899999999999977
2014-03-25,79.33,80.88,76.84,78.3,2044.0,-1.0300000000000011
2014-03-26,78.3,82.08,78.21,82.08,1375.0,3.780000000000001
2014-03-27,82.08,81.65,80.45,81.65,453.0,-0.4299999999999926
2014-03-31,81.65,85.0,81.65,85.0,1017.0,3.3499999999999943
2014-04-01,85.0,91.02,83.46,89.39,8788.0,4.390000000000001
2014-04-02,89.39,93.25,91.1,92.82,1946.0,3.4299999999999926
2014-04-03,92.82,92.91,91.1,92.91,150.0,0.0900000000000034
2014-04-06,92.91,94.54,91.1,92.39,1228.0,-0.519999999999996
2014-04-07,92.39,96.35,90.85,94.54,21944.0,2.1500000000000057
2014-04-09,94.54,95.92,94.11,95.4,13188.0,0.8599999999999994
2014-04-10,95.4,99.87,95.4,99.87,2488.0,4.469999999999999
2014-04-13,99.87,101.42,99.01,99.01,519.0,-0.8599999999999994
2014-04-15,99.01,97.98,97.12,97.98,373.0,-1.0300000000000011
2014-04-16,97.98,97.55,94.54,96.43,162.0,-1.5499999999999972
2014-04-20,97.12,99.01,96.69,96.69,1471.0,0.2599999999999909
2014-04-21,96.69,96.69,92.91,94.97,1379.0,-1.7199999999999989
2014-04-22,94.97,96.43,95.4,96.26,1730.0,1.2900000000000065
2014-04-23,96.26,97.55,97.55,97.55,227.0,1.289999999999992
2014-04-27,97.55,99.44,97.55,99.44,1042.0,1.8900000000000008
2014-04-28,99.44,99.87,97.98,98.84,1863.0,-0.5999999999999943
2014-04-29,98.84,102.54,98.84,102.54,282.0,3.700000000000003
2014-04-30,102.54,104.0,102.28,102.28,1327.0,-0.2600000000000051
2014-05-04,102.28,112.51,104.25,112.51,2064.0,10.230000000000004
2014-05-05,112.51,123.68,114.74,122.05,5421.0,9.539999999999992
2014-05-06,122.05,122.91,119.9,119.9,4800.0,-2.1499999999999915
2014-05-07,119.9,117.58,113.71,115.34,1408.0,-4.560000000000002
2014-05-08,115.34,115.69,112.59,113.45,1905.0,-1.8900000000000008
2014-05-11,113.45,117.92,112.59,115.94,760.0,2.489999999999995
2014-05-12,115.94,113.88,113.88,113.88,300.0,-2.0600000000000023
2014-05-13,113.88,115.86,114.74,115.17,2905.0,1.2900000000000065
2014-05-15,115.17,118.26,116.03,116.89,3871.0,1.7199999999999989
2014-05-18,116.89,118.18,115.17,115.17,1426.0,-1.7199999999999989
2014-05-19,115.17,116.03,113.88,113.88,1040.0,-1.2900000000000065
2014-05-20,113.88,114.4,112.16,114.4,638.0,0.5200000000000102
2014-05-21,114.4,114.31,112.68,112.68,2401.0,-1.7199999999999989
2014-05-22,112.68,117.15,114.83,116.03,1204.0,3.3499999999999943
2014-05-25,116.03,118.52,117.32,117.4,1354.0,1.3700000000000043
2014-05-26,117.4,116.03,116.03,116.03,99.0,-1.3700000000000043
2014-05-27,116.03,117.75,116.03,117.75,1232.0,1.7199999999999989
2014-05-28,117.75,120.41,118.18,119.9,2935.0,2.1500000000000057
2014-06-01,119.9,120.33,120.24,120.24,914.0,0.3399999999999892
2014-06-02,120.24,121.62,119.55,120.41,2336.0,0.1700000000000017
2014-06-03,120.41,122.05,120.33,122.05,776.0,1.6400000000000006
2014-06-04,122.05,119.64,113.11,113.88,2029.0,-8.170000000000002
2014-06-05,113.88,112.59,105.29,112.59,2983.0,-1.289999999999992
2014-06-08,112.59,118.78,110.01,116.89,1209.0,4.299999999999997
2014-06-09,116.89,116.03,110.01,110.01,2110.0,-6.8799999999999955
2014-06-10,110.01,116.55,112.16,113.19,5036.0,3.1799999999999926
2014-06-11,113.19,112.16,111.73,111.9,654.0,-1.289999999999992
2014-06-12,111.9,114.31,111.9,114.31,1074.0,2.4099999999999966
2014-06-15,114.31,116.55,116.46,116.46,921.0,2.1499999999999915
2014-06-16,116.46,120.33,114.57,116.97,1554.0,0.5100000000000051
2014-06-17,116.97,117.75,114.65,115.51,493.0,-1.4599999999999935
2014-06-18,115.51,115.51,115.17,115.17,167.0,-0.3400000000000034
2014-06-19,115.17,117.49,115.6,117.49,2290.0,2.319999999999993
2014-06-23,117.49,116.46,116.46,116.46,112.0,-1.0300000000000011
2014-06-24,116.46,116.03,115.17,115.17,426.0,-1.289999999999992
2014-06-25,115.17,119.47,115.6,119.47,1883.0,4.299999999999997
