Date,Open,High,Low,Close,Volume,Change
2019-08-04,255.65,257.63,244.6,244.6,130.0,-8.740000000000009
2019-08-05,242.46,247.41,240.64,247.41,1196.0,2.8100000000000023
2019-08-06,247.08,247.41,239.16,239.16,396.0,-8.25
2019-08-07,239.16,247.41,239.16,247.41,219.0,8.25
2019-08-08,245.76,249.88,245.76,249.88,95.0,2.469999999999999
2019-08-11,246.09,249.71,245.92,248.23,617.0,-1.6500000000000057
2019-08-12,248.89,249.06,245.26,245.26,141.0,-2.969999999999999
2019-08-13,244.6,249.38,244.6,249.38,582.0,4.1200000000000045
2019-08-14,247.41,248.89,247.41,248.89,96.0,-0.4900000000000091
2019-08-15,248.89,248.89,247.41,247.41,11.0,-1.4799999999999898
2019-08-18,245.76,247.41,247.24,247.24,25.0,-0.1699999999999875
2019-08-19,244.11,249.06,243.78,245.43,424.0,-1.8100000000000025
2019-08-21,245.76,253.34,245.76,251.53,147.0,6.099999999999994
2019-08-22,250.7,251.53,247.41,247.41,51.0,-4.1200000000000045
2019-08-25,249.06,249.06,245.43,247.41,118.0,0.0
2019-08-26,245.76,247.41,245.76,245.76,210.0,-1.6500000000000057
2019-08-27,249.88,261.1,249.88,257.96,725.0,12.199999999999989
2019-08-28,257.3,258.29,249.22,255.65,567.0,-2.309999999999974
2019-08-29,253.18,253.18,251.2,251.2,251.0,-4.450000000000017
2019-09-01,246.91,251.2,246.58,246.58,245.0,-4.619999999999976
2019-09-02,244.93,245.76,242.46,245.76,249.0,-0.8200000000000216
2019-09-03,248.23,249.06,244.93,244.93,408.0,-0.8299999999999841
2019-09-04,245.76,245.76,241.63,241.63,33.0,-3.3000000000000114
2019-09-05,237.51,241.63,241.63,241.63,6.0,0.0
2019-09-08,245.76,245.76,241.8,241.8,68.0,0.1700000000000159
2019-09-09,237.67,241.8,237.67,237.67,153.0,-4.130000000000024
2019-09-10,234.21,245.76,237.67,241.63,231.0,3.960000000000008
2019-09-11,245.76,254.0,245.59,245.59,2340.0,3.960000000000008
2019-09-12,249.71,251.53,243.12,243.12,1372.0,-2.469999999999999
2019-09-15,247.24,247.24,239.16,239.16,971.0,-3.960000000000008
2019-09-16,240.31,242.79,237.51,238.99,1246.0,-0.1699999999999875
2019-09-17,238.99,242.95,238.33,242.95,2343.0,3.959999999999979
2019-09-18,247.41,267.2,247.41,267.2,118.0,24.25
2019-09-19,272.15,293.92,272.15,293.92,426.0,26.720000000000027
2019-09-22,299.36,323.11,272.64,272.64,4117.0,-21.28000000000003
2019-09-23,278.08,283.53,264.72,264.72,725.0,-7.919999999999959
2019-09-24,269.67,274.62,259.78,259.78,730.0,-4.940000000000055
2019-09-26,264.72,272.15,259.78,269.67,359.0,9.890000000000043
2019-09-29,272.15,274.62,253.34,253.34,1081.0,-16.330000000000013
2019-09-30,258.29,268.19,258.29,262.25,402.0,8.909999999999997
2019-10-01,264.72,265.22,262.25,262.25,490.0,0.0
2019-10-02,267.2,267.2,262.25,262.74,670.0,0.4900000000000091
2019-10-03,267.69,267.69,262.25,267.2,390.0,4.4599999999999795
2019-10-10,264.23,264.23,263.24,263.24,370.0,-3.959999999999979
2019-10-14,264.72,265.22,264.72,264.72,430.0,1.4800000000000182
2019-10-15,267.2,268.19,267.2,268.19,20.0,3.4699999999999704
2019-10-16,267.2,267.2,262.25,262.25,452.0,-5.939999999999998
2019-10-17,264.23,264.23,264.23,264.23,19.0,1.9800000000000184
2019-10-20,262.25,262.25,262.25,262.25,10.0,-1.9800000000000184
2019-10-21,259.28,259.28,259.28,259.28,10.0,-2.9700000000000273
2019-10-22,259.28,259.28,254.33,254.33,340.0,-4.94999999999996
2019-10-23,257.3,259.78,254.83,257.3,269.0,2.969999999999999
2019-10-24,254.83,262.25,254.83,262.25,430.0,4.949999999999989
2019-11-03,262.25,264.72,261.26,261.26,390.0,-0.9900000000000092
2019-11-04,256.31,257.3,254.83,254.83,34.0,-6.429999999999978
2019-11-05,257.3,259.78,257.3,259.78,30.0,4.94999999999996
2019-11-06,262.25,262.25,259.78,259.78,128.0,0.0
2019-11-07,259.78,259.78,257.3,258.29,108.0,-1.4899999999999525
2019-11-10,253.84,253.84,253.34,253.34,206.0,-4.950000000000017
2019-11-11,258.29,264.72,258.29,264.72,90.0,11.380000000000024
2019-11-13,263.73,263.73,262.25,262.25,80.0,-2.4700000000000273
2019-11-14,262.25,257.8,255.32,255.32,245.0,-6.930000000000007
2019-11-17,254.83,260.27,254.83,260.27,116.0,4.949999999999989
2019-11-18,256.31,256.31,256.31,256.31,130.0,-3.959999999999979
2019-11-20,254.83,261.26,254.83,261.26,68.0,4.949999999999989
2019-11-21,260.77,260.77,260.77,260.77,80.0,-0.4900000000000091
2019-11-24,255.82,255.82,255.82,255.82,19.0,-4.949999999999989
2019-11-25,254.83,254.83,247.41,247.41,789.0,-8.409999999999997
2019-11-26,242.46,242.46,239.49,239.49,59.0,-7.9199999999999875
2019-11-27,235.53,239.49,235.53,237.51,340.0,-1.9800000000000184
2019-11-28,237.51,237.51,237.51,237.51,19.0,0.0
2019-12-01,241.96,246.42,241.96,242.46,400.0,4.950000000000017
2019-12-02,238.0,240.48,238.0,240.48,64.0,-1.9800000000000184
2019-12-03,240.48,240.48,237.01,240.48,138.0,0.0
2019-12-04,240.97,249.38,240.97,247.41,278.0,6.930000000000007
2019-12-05,246.91,247.41,246.91,247.41,57.0,0.0
2019-12-08,249.88,252.35,249.88,252.35,111.0,4.939999999999998
2019-12-09,257.3,277.59,257.3,277.09,2478.0,24.73999999999998
2019-12-10,279.57,285.01,269.67,279.57,1549.0,2.480000000000018
2019-12-11,284.52,307.28,284.52,291.94,1648.0,12.370000000000005
2019-12-12,291.94,302.82,290.95,290.95,894.0,-0.9900000000000092
2019-12-15,285.51,285.51,285.51,285.51,17.0,-5.439999999999998
2019-12-16,286.5,286.5,277.09,277.09,44.0,-8.420000000000016
